problem,seed,tfes,method,coordination_mode,cc_pass_group_fes,cc_pass_count,best_error,final_error,fe_used,runtime,fusion_count,freeze_count,disable_count,fusion_validation_attempt_count,fusion_validation_accept_count,fusion_validation_accept_rate,validation_attempt_count,validation_accept_count,validation_reject_count,validation_accept_rate,validation_extra_fe_ratio,relation_history_size,status
S4,7,20000,no-coordination,no_coordination,20,37,6577205118.568521,6579291720.672643,20000,27.383544445037842,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,ok
S4,8,20000,no-coordination,no_coordination,20,37,4875810384.077853,4875810384.077853,20000,27.461151838302612,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,ok
S4,9,20000,no-coordination,no_coordination,20,37,6044440715.933305,6045651672.0929575,20000,26.05604124069214,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,ok
S4,10,20000,no-coordination,no_coordination,20,37,9937625140.825415,9937625140.825415,20000,25.584457397460938,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,ok
S6,1,20000,no-coordination,no_coordination,20,33,2881446759.204064,2881446759.204064,20000,25.171841382980347,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,ok
S6,2,20000,no-coordination,no_coordination,20,33,2703934882.3036737,2703934882.3036737,20000,24.893829345703125,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,ok
S6,3,20000,no-coordination,no_coordination,20,33,3126004200.4268904,3126004200.4268904,20000,21.476170778274536,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,ok
S6,4,20000,no-coordination,no_coordination,20,33,1921406357.4569213,1921406357.4569213,20000,20.847715616226196,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,ok
S6,5,20000,no-coordination,no_coordination,20,33,2033845506.522562,2033845506.522562,20000,19.49729061126709,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,ok
S6,6,20000,no-coordination,no_coordination,20,33,2170706453.109234,2172689466.8247313,20000,19.306910037994385,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,ok
S6,7,20000,no-coordination,no_coordination,20,33,2177733262.5606575,2177733262.5606575,20000,11.088314533233643,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,ok
S6,8,20000,no-coordination,no_coordination,20,33,2929198142.492475,2929202900.727972,20000,10.964473485946655,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,ok
S6,9,20000,no-coordination,no_coordination,20,33,2508487718.4234,2508537606.8739066,20000,10.876250743865967,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,ok
S6,10,20000,no-coordination,no_coordination,20,33,3387857808.6647396,3387857808.6647396,20000,10.684747457504272,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,ok
A6,1,20000,no-coordination,no_coordination,20,33,81473.99396248155,83907.10638998807,20000,8.901543617248535,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,ok
A6,2,20000,no-coordination,no_coordination,20,33,80796.38901379656,83679.05600223351,20000,9.798410892486572,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,ok
A6,3,20000,no-coordination,no_coordination,20,33,81966.04831719366,83464.74531986497,20000,10.68651556968689,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,ok
A6,4,20000,no-coordination,no_coordination,20,33,79390.61448630656,82879.50037374128,20000,11.034212589263916,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,ok
A6,5,20000,no-coordination,no_coordination,20,33,81959.79622079898,83568.36587307249,20000,14.270731210708618,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,ok
A6,6,20000,no-coordination,no_coordination,20,33,81780.48013632436,83119.76262438582,20000,14.857254981994629,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,ok
A6,7,20000,no-coordination,no_coordination,20,33,81684.14536815252,83258.61926607238,20000,15.845489740371704,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,ok
A6,8,20000,no-coordination,no_coordination,20,33,82022.85517542958,83338.1190169009,20000,16.52453064918518,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,ok
A6,9,20000,no-coordination,no_coordination,20,33,80231.85218884023,83440.35657686471,20000,24.74264407157898,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,ok
A6,10,20000,no-coordination,no_coordination,20,33,79350.2421170086,83564.2288691886,20000,25.164416313171387,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,ok
R6,1,20000,no-coordination,no_coordination,20,33,1109782473.5274594,1109782473.5274594,20000,24.016290187835693,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,ok
R6,2,20000,no-coordination,no_coordination,20,33,1173573182.5472403,1173573182.5472403,20000,24.160621166229248,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,ok
R6,3,20000,no-coordination,no_coordination,20,33,913020904.3910048,913020904.3910048,20000,28.20445227622986,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,ok
R6,4,20000,no-coordination,no_coordination,20,33,684937809.3094293,684937809.3094293,20000,27.449416160583496,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,ok
R6,5,20000,no-coordination,no_coordination,20,33,871205411.9409164,871205411.9409164,20000,26.382479429244995,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,ok
R6,6,20000,no-coordination,no_coordination,20,33,948328669.3555875,948328669.3555875,20000,26.130924940109253,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,ok
R6,7,20000,no-coordination,no_coordination,20,33,1023209385.8820294,1023209385.8820294,20000,22.742961883544922,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,ok
R6,8,20000,no-coordination,no_coordination,20,33,920047529.4479474,920047529.4479474,20000,22.234010457992554,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,ok
R6,9,20000,no-coordination,no_coordination,20,33,873471031.4704387,873471031.4704387,20000,21.115142583847046,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,ok
R6,10,20000,no-coordination,no_coordination,20,33,1144732984.440821,1144732984.440821,20000,20.46289896965027,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,ok
E4,1,5000,validated-selective-conflict,selective_hypergraph_pass_end,20,11,4311236485751.159,4317536786757.5054,5000,6.478722810745239,524,371,150,524,57,0.10877862595419847,9,1,8,0.1111111111111111,0.0018,0,ok
E4,2,5000,validated-selective-conflict,selective_hypergraph_pass_end,20,11,4899387470151.418,4900270161879.389,5000,6.489480257034302,510,395,140,510,63,0.12352941176470589,9,1,8,0.1111111111111111,0.0018,0,ok
E4,3,5000,validated-selective-conflict,selective_hypergraph_pass_end,20,10,4442861838655.665,4446688491320.3955,5000,6.410919427871704,525,380,45,525,52,0.09904761904761905,10,2,8,0.2,0.002,0,ok
E4,4,5000,validated-selective-conflict,selective_hypergraph_pass_end,20,11,4441605318988.932,4466763323051.661,5000,5.917550563812256,516,389,140,516,122,0.2364341085271318,9,2,7,0.2222222222222222,0.0018,0,ok
E4,5,5000,validated-selective-conflict,selective_hypergraph_pass_end,20,10,4698436699744.257,4701854330632.53,5000,1.7997262477874756,513,387,50,513,115,0.22417153996101363,10,2,8,0.2,0.002,0,ok
E4,6,5000,validated-selective-conflict,selective_hypergraph_pass_end,20,11,5123262666008.191,5123775867113.421,5000,1.8236918449401855,504,401,140,504,157,0.3115079365079365,9,3,6,0.3333333333333333,0.0018,0,ok
E4,7,5000,validated-selective-conflict,selective_hypergraph_pass_end,20,10,4934013718704.77,4934013718704.77,5000,1.8099405765533447,526,394,30,526,111,0.21102661596958175,10,2,8,0.2,0.002,0,ok
E4,8,5000,validated-selective-conflict,selective_hypergraph_pass_end,20,10,4876042668022.884,4879559418466.613,5000,1.7817816734313965,513,397,40,513,5,0.009746588693957114,10,1,9,0.1,0.002,0,ok
E4,9,5000,validated-selective-conflict,selective_hypergraph_pass_end,20,11,5496988422729.538,5505629801013.856,5000,1.776865005493164,514,386,145,514,56,0.10894941634241245,9,1,8,0.1111111111111111,0.0018,0,ok
E4,10,5000,validated-selective-conflict,selective_hypergraph_pass_end,20,11,4974659532578.015,4975271007569.645,5000,1.7605762481689453,543,357,145,533,59,0.11069418386491557,9,1,8,0.1111111111111111,0.0018,0,ok
E6,1,5000,validated-selective-conflict,selective_hypergraph_pass_end,20,9,4583238286400.221,4584472354860.166,5000,1.8927462100982666,991,669,50,991,109,0.1099899091826438,9,1,8,0.1111111111111111,0.0018,0,ok
E6,2,5000,validated-selective-conflict,selective_hypergraph_pass_end,20,9,4562680168990.991,4563440298406.597,5000,1.888181209564209,1001,639,70,1001,156,0.15584415584415584,9,2,7,0.2222222222222222,0.0018,0,ok
E6,3,5000,validated-selective-conflict,selective_hypergraph_pass_end,20,9,4338792110526.808,4338792110526.808,5000,1.8724675178527832,1038,652,20,1038,183,0.17630057803468208,9,2,7,0.2222222222222222,0.0018,0,ok
E6,4,5000,validated-selective-conflict,selective_hypergraph_pass_end,20,9,5123653205620.218,5132053096716.476,5000,1.9326467514038086,993,667,50,993,486,0.48942598187311176,9,4,5,0.4444444444444444,0.0018,0,ok
E6,5,5000,validated-selective-conflict,selective_hypergraph_pass_end,20,9,4621068651561.834,4621594725352.693,5000,1.8653194904327393,979,711,20,979,162,0.16547497446373852,9,2,7,0.2222222222222222,0.0018,0,ok
E6,6,5000,validated-selective-conflict,selective_hypergraph_pass_end,20,9,5123812023958.299,5124619946229.034,5000,1.9295299053192139,970,690,50,970,504,0.5195876288659794,9,5,4,0.5555555555555556,0.0018,0,ok
E6,7,5000,validated-selective-conflict,selective_hypergraph_pass_end,20,9,4035512731958.8384,4043148829188.934,5000,1.8449840545654297,1028,622,60,1028,0,0.0,9,0,9,0.0,0.0018,0,ok
E6,8,5000,validated-selective-conflict,selective_hypergraph_pass_end,20,9,4901673567590.379,4901673567590.379,5000,1.8913679122924805,1052,648,10,1052,197,0.18726235741444866,9,2,7,0.2222222222222222,0.0018,0,ok
E6,9,5000,validated-selective-conflict,selective_hypergraph_pass_end,20,9,4565781883562.4375,4572239962926.42,5000,1.8466408252716064,959,701,50,959,372,0.38790406673618355,9,4,5,0.4444444444444444,0.0018,0,ok
E6,10,5000,validated-selective-conflict,selective_hypergraph_pass_end,20,9,3502309444783.3555,3503005888123.034,5000,1.8855016231536865,975,705,30,975,46,0.04717948717948718,9,1,8,0.1111111111111111,0.0018,0,ok
S4,1,5000,validated-selective-conflict,selective_hypergraph_pass_end,20,11,21593698077017.79,21663836359065.574,5000,2.0265605449676514,535,370,140,515,55,0.10679611650485436,9,1,8,0.1111111111111111,0.0018,0,ok
S4,2,5000,validated-selective-conflict,selective_hypergraph_pass_end,20,10,30523467856647.37,30523467856647.37,5000,2.020134925842285,518,382,50,518,0,0.0,10,0,10,0.0,0.002,0,ok
S4,3,5000,validated-selective-conflict,selective_hypergraph_pass_end,20,11,34402328372569.98,34416240236043.867,5000,1.9685611724853516,541,374,130,531,176,0.3314500941619586,9,3,6,0.3333333333333333,0.0018,0,ok
S4,4,5000,validated-selective-conflict,selective_hypergraph_pass_end,20,11,21548461994684.688,21714812000464.676,5000,1.9950664043426514,554,321,170,544,0,0.0,9,0,9,0.0,0.0018,0,ok
S4,5,5000,validated-selective-conflict,selective_hypergraph_pass_end,20,10,42549853098231.0,42552781990863.56,5000,1.9888017177581787,551,334,65,551,57,0.10344827586206896,10,1,9,0.1,0.002,0,ok
S4,6,5000,validated-selective-conflict,selective_hypergraph_pass_end,20,11,41838277515472.88,42195543105453.0,5000,1.9468920230865479,506,399,140,506,109,0.21541501976284586,9,2,7,0.2222222222222222,0.0018,0,ok
S4,7,5000,validated-selective-conflict,selective_hypergraph_pass_end,20,10,38037587495944.0,38366079007197.05,5000,1.9072167873382568,525,370,55,525,116,0.22095238095238096,10,3,7,0.3,0.002,0,ok
S4,8,5000,validated-selective-conflict,selective_hypergraph_pass_end,20,11,43247768354861.84,43247768354861.84,5000,1.930401086807251,546,359,140,528,0,0.0,9,0,9,0.0,0.0018,0,ok
S4,9,5000,validated-selective-conflict,selective_hypergraph_pass_end,20,10,49953768094385.74,50279771641248.81,5000,1.9119267463684082,489,396,65,489,57,0.1165644171779141,10,2,8,0.2,0.002,0,ok
S4,10,5000,validated-selective-conflict,selective_hypergraph_pass_end,20,11,52206981247999.64,52242095355744.08,5000,1.9429078102111816,542,348,155,532,110,0.20676691729323307,9,2,7,0.2222222222222222,0.0018,0,ok
S6,1,5000,validated-selective-conflict,selective_hypergraph_pass_end,20,9,34266406548875.918,34412295424095.79,5000,1.6949706077575684,1055,605,50,1055,0,0.0,9,0,9,0.0,0.0018,0,ok
S6,2,5000,validated-selective-conflict,selective_hypergraph_pass_end,20,9,22996482483583.61,23070637508357.86,5000,1.7328195571899414,1059,631,20,1059,114,0.10764872521246459,9,1,8,0.1111111111111111,0.0018,0,ok
S6,3,5000,validated-selective-conflict,selective_hypergraph_pass_end,20,9,27863873084935.12,27891920353977.87,5000,2.114715576171875,1009,671,30,1009,200,0.19821605550049554,9,2,7,0.2222222222222222,0.0018,0,ok
S6,4,5000,validated-selective-conflict,selective_hypergraph_pass_end,20,9,24439206928995.36,24439206928995.36,5000,2.1385252475738525,1046,644,20,1046,218,0.2084130019120459,9,2,7,0.2222222222222222,0.0018,0,ok
S6,5,5000,validated-selective-conflict,selective_hypergraph_pass_end,20,9,19919130975568.836,19919130975568.836,5000,2.1051576137542725,1007,683,20,1007,88,0.08738828202581926,9,1,8,0.1111111111111111,0.0018,0,ok
S6,6,5000,validated-selective-conflict,selective_hypergraph_pass_end,20,9,18277858255008.938,18277858255008.938,5000,2.156461238861084,1079,621,10,1079,112,0.10379981464318813,9,1,8,0.1111111111111111,0.0018,0,ok
S6,7,5000,validated-selective-conflict,selective_hypergraph_pass_end,20,9,23672009580330.93,23672009580330.93,5000,2.196168899536133,1010,690,10,1010,0,0.0,9,0,9,0.0,0.0018,0,ok
S6,8,5000,validated-selective-conflict,selective_hypergraph_pass_end,20,9,26700807423914.81,26700807423914.81,5000,2.203082323074341,1042,638,30,1042,491,0.4712092130518234,9,4,5,0.4444444444444444,0.0018,0,ok
S6,9,5000,validated-selective-conflict,selective_hypergraph_pass_end,20,9,16030835187804.22,16056438671882.84,5000,2.33683443069458,1051,629,30,1051,193,0.18363463368220742,9,2,7,0.2222222222222222,0.0018,0,ok
S6,10,5000,validated-selective-conflict,selective_hypergraph_pass_end,20,9,17177773905460.377,17225367505927.883,5000,2.321382999420166,1051,659,0,1051,0,0.0,9,0,9,0.0,0.0018,0,ok
A6,1,5000,validated-selective-conflict,selective_hypergraph_pass_end,20,11,81734.1002801257,84377.34096248836,5000,2.8050107955932617,538,1162,390,538,197,0.36617100371747213,11,4,7,0.36363636363636365,0.0022,0,ok
A6,2,5000,validated-selective-conflict,selective_hypergraph_pass_end,20,10,80880.73717878072,83107.76364509182,5000,2.6922667026519775,449,1081,370,429,0,0.0,8,0,8,0.0,0.0016,0,ok
A6,3,5000,validated-selective-conflict,selective_hypergraph_pass_end,20,10,82014.99862046365,83639.24426624631,5000,2.7729663848876953,534,1086,280,534,96,0.1797752808988764,10,2,8,0.2,0.002,0,ok
A6,4,5000,validated-selective-conflict,selective_hypergraph_pass_end,20,9,79694.89707433485,84020.42635953052,5000,2.695295810699463,491,979,240,491,153,0.31160896130346233,9,3,6,0.3333333333333333,0.0018,0,ok
A6,5,5000,validated-selective-conflict,selective_hypergraph_pass_end,20,10,82360.25243518555,83747.76079509208,5000,2.774318218231201,506,1074,320,506,172,0.33992094861660077,10,4,6,0.4,0.002,0,ok
A6,6,5000,validated-selective-conflict,selective_hypergraph_pass_end,20,10,82299.68569444466,83220.10172997635,5000,2.8099160194396973,489,1101,310,489,180,0.36809815950920244,10,4,6,0.4,0.002,0,ok
A6,7,5000,validated-selective-conflict,selective_hypergraph_pass_end,20,10,81729.00886394469,83812.18261380831,5000,2.8595778942108154,532,998,370,532,231,0.4342105263157895,10,5,5,0.5,0.002,0,ok
A6,8,5000,validated-selective-conflict,selective_hypergraph_pass_end,20,9,82093.61385911285,83510.80378884592,5000,2.7627432346343994,522,928,260,522,129,0.2471264367816092,9,2,7,0.2222222222222222,0.0018,0,ok
A6,9,5000,validated-selective-conflict,selective_hypergraph_pass_end,20,9,80253.94440891237,83078.32529704859,5000,3.7658565044403076,480,930,300,480,135,0.28125,9,3,6,0.3333333333333333,0.0018,0,ok
A6,10,5000,validated-selective-conflict,selective_hypergraph_pass_end,20,10,79455.89494800444,84525.36739942255,5000,4.3725926876068115,447,943,510,447,53,0.1185682326621924,8,1,7,0.125,0.0016,0,ok
R6,1,5000,validated-selective-conflict,selective_hypergraph_pass_end,20,9,2094959230103.2483,2104202118726.5037,5000,1.92012357711792,1035,635,40,1035,87,0.08405797101449275,9,1,8,0.1111111111111111,0.0018,0,ok
R6,2,5000,validated-selective-conflict,selective_hypergraph_pass_end,20,9,4564589697469.609,4567427650288.082,5000,1.8877978324890137,1106,574,30,1106,0,0.0,9,0,9,0.0,0.0018,0,ok
R6,3,5000,validated-selective-conflict,selective_hypergraph_pass_end,20,9,2051543986944.022,2051543986944.022,5000,7.045099258422852,1037,663,10,1037,214,0.2063645130183221,9,2,7,0.2222222222222222,0.0018,0,ok
R6,4,5000,validated-selective-conflict,selective_hypergraph_pass_end,20,9,1622892286878.3022,1625201315351.3347,5000,7.248441219329834,1083,597,30,1083,349,0.322253000923361,9,3,6,0.3333333333333333,0.0018,0,ok
R6,5,5000,validated-selective-conflict,selective_hypergraph_pass_end,20,9,2362888917053.264,2362888917053.264,5000,8.131300926208496,1082,618,10,1082,122,0.11275415896487985,9,1,8,0.1111111111111111,0.0018,0,ok
R6,6,5000,validated-selective-conflict,selective_hypergraph_pass_end,20,9,2176469960544.4783,2176479038346.8896,5000,8.29487156867981,1047,633,30,1047,100,0.09551098376313276,9,1,8,0.1111111111111111,0.0018,0,ok
R6,7,5000,validated-selective-conflict,selective_hypergraph_pass_end,20,9,1463012613171.5967,1463012613171.5967,5000,8.457386493682861,1044,636,30,1044,0,0.0,9,0,9,0.0,0.0018,0,ok
R6,8,5000,validated-selective-conflict,selective_hypergraph_pass_end,20,9,2369011259846.7056,2369011259846.7056,5000,8.447635412216187,1014,646,50,1014,0,0.0,9,0,9,0.0,0.0018,0,ok
R6,9,5000,validated-selective-conflict,selective_hypergraph_pass_end,20,9,1328778025971.7405,1330350935091.5972,5000,8.387864112854004,1054,616,40,1054,120,0.11385199240986717,9,1,8,0.1111111111111111,0.0018,0,ok
R6,10,5000,validated-selective-conflict,selective_hypergraph_pass_end,20,9,819759912252.7874,820082085702.196,5000,8.513631820678711,1063,627,20,1063,118,0.11100658513640639,9,1,8,0.1111111111111111,0.0018,0,ok
E4,1,10000,validated-selective-conflict,selective_hypergraph_pass_end,20,19,2311106075353.5596,2312142382354.476,10000,12.41337251663208,1060,705,40,1060,108,0.1018867924528302,19,2,17,0.10526315789473684,0.0019,0,ok
E4,2,10000,validated-selective-conflict,selective_hypergraph_pass_end,20,19,2301153514260.5093,2301153514260.5093,10000,12.528721570968628,1020,755,30,1020,172,0.16862745098039217,19,4,15,0.21052631578947367,0.0019,0,ok
E4,3,10000,validated-selective-conflict,selective_hypergraph_pass_end,20,19,2415120143782.766,2415550152328.6816,10000,12.516509056091309,1004,756,45,1004,56,0.055776892430278883,19,1,18,0.05263157894736842,0.0019,0,ok
E4,4,10000,validated-selective-conflict,selective_hypergraph_pass_end,20,19,1966419604506.3777,1967405378503.8525,10000,12.526647567749023,1088,692,25,1088,141,0.12959558823529413,19,3,16,0.15789473684210525,0.0019,0,ok
E4,5,10000,validated-selective-conflict,selective_hypergraph_pass_end,20,19,1863003765247.3108,1863467978498.8516,10000,12.843778133392334,1049,706,50,1049,178,0.16968541468064824,19,4,15,0.21052631578947367,0.0019,0,ok
E4,6,10000,validated-selective-conflict,selective_hypergraph_pass_end,20,19,2373220547195.0107,2373600897356.366,10000,12.894488096237183,1044,736,25,1044,308,0.2950191570881226,19,6,13,0.3157894736842105,0.0019,0,ok
E4,7,10000,validated-selective-conflict,selective_hypergraph_pass_end,20,19,1791890036805.3174,1792556867731.7585,10000,12.879734754562378,1026,734,45,1026,116,0.11306042884990253,19,3,16,0.15789473684210525,0.0019,0,ok
E4,8,10000,validated-selective-conflict,selective_hypergraph_pass_end,20,19,2307583801281.803,2311770897653.507,10000,12.830845832824707,1090,675,40,1090,237,0.21743119266055047,19,4,15,0.21052631578947367,0.0019,0,ok
E4,9,10000,validated-selective-conflict,selective_hypergraph_pass_end,20,19,2256258456468.814,2256258456468.814,10000,12.849255800247192,1004,776,25,1004,219,0.21812749003984064,19,4,15,0.21052631578947367,0.0019,0,ok
E4,10,10000,validated-selective-conflict,selective_hypergraph_pass_end,20,19,2534876822404.5005,2534876822404.5005,10000,12.825682640075684,1036,744,25,1036,167,0.1611969111969112,19,4,15,0.21052631578947367,0.0019,0,ok
E6,1,10000,validated-selective-conflict,selective_hypergraph_pass_end,20,17,2168956480360.4048,2168956480360.4048,10000,14.120644092559814,1962,1248,20,1962,279,0.14220183486238533,17,3,14,0.17647058823529413,0.0017,0,ok
E6,2,10000,validated-selective-conflict,selective_hypergraph_pass_end,20,17,2179647728013.2883,2180162399161.3176,10000,14.142595052719116,1989,1211,30,1989,123,0.06184012066365008,17,1,16,0.058823529411764705,0.0017,0,ok
E6,3,10000,validated-selective-conflict,selective_hypergraph_pass_end,20,17,1873225802709.293,1873225802709.293,10000,14.327954292297363,1991,1239,0,1991,113,0.05675539929683576,17,1,16,0.058823529411764705,0.0017,0,ok
E6,4,10000,validated-selective-conflict,selective_hypergraph_pass_end,20,17,2159396532016.084,2159415783110.637,10000,13.8345046043396,2003,1227,0,2003,130,0.06490264603095357,17,1,16,0.058823529411764705,0.0017,0,ok
E6,5,10000,validated-selective-conflict,selective_hypergraph_pass_end,20,17,2209027704157.14,2209027704157.14,10000,13.85966944694519,2027,1173,30,2027,122,0.06018746916625555,17,1,16,0.058823529411764705,0.0017,0,ok
E6,6,10000,validated-selective-conflict,selective_hypergraph_pass_end,20,17,2304451614871.8154,2304451614871.8154,10000,14.38830280303955,2019,1191,20,2019,248,0.12283308568598315,17,2,15,0.11764705882352941,0.0017,0,ok
E6,7,10000,validated-selective-conflict,selective_hypergraph_pass_end,20,17,2013624737505.1272,2014283333378.6055,10000,13.80174970626831,2006,1194,30,2006,230,0.11465603190428714,17,2,15,0.11764705882352941,0.0017,0,ok
E6,8,10000,validated-selective-conflict,selective_hypergraph_pass_end,20,17,2504859688048.0093,2504859688048.0093,10000,13.89481782913208,2018,1192,20,2018,238,0.11793855302279485,17,2,15,0.11764705882352941,0.0017,0,ok
E6,9,10000,validated-selective-conflict,selective_hypergraph_pass_end,20,17,2068735103770.1377,2070581659537.363,10000,13.987082958221436,2023,1187,20,2023,199,0.09836875926841325,17,2,15,0.11764705882352941,0.0017,0,ok
E6,10,10000,validated-selective-conflict,selective_hypergraph_pass_end,20,17,1638521156626.1997,1639741905333.1467,10000,13.959597110748291,2010,1200,20,2010,373,0.1855721393034826,17,3,14,0.17647058823529413,0.0017,0,ok
S4,1,10000,validated-selective-conflict,selective_hypergraph_pass_end,20,19,976701265802.5398,980363937534.7261,10000,14.54372239112854,1045,725,35,1045,0,0.0,19,0,19,0.0,0.0019,0,ok
S4,2,10000,validated-selective-conflict,selective_hypergraph_pass_end,20,19,699412761391.7107,699412761391.7107,10000,14.538746118545532,1017,768,20,1017,55,0.05408062930186824,19,1,18,0.05263157894736842,0.0019,0,ok
S4,3,10000,validated-selective-conflict,selective_hypergraph_pass_end,20,19,801355807071.2079,801355807071.2079,10000,14.044502258300781,1062,723,20,1062,88,0.08286252354048965,19,2,17,0.10526315789473684,0.0019,0,ok
S4,4,10000,validated-selective-conflict,selective_hypergraph_pass_end,20,19,412821362801.37225,412821362801.37225,10000,14.135292053222656,1053,732,20,1053,196,0.18613485280151948,19,4,15,0.21052631578947367,0.0019,0,ok
S4,5,10000,validated-selective-conflict,selective_hypergraph_pass_end,20,19,807834965251.7241,807925578405.7657,10000,14.11087155342102,1063,707,35,1063,165,0.15522107243650046,19,3,16,0.15789473684210525,0.0019,0,ok
S4,6,10000,validated-selective-conflict,selective_hypergraph_pass_end,20,19,939060079938.376,939062697757.9446,10000,14.080732822418213,1071,704,30,1071,113,0.10550887021475257,19,2,17,0.10526315789473684,0.0019,0,ok
S4,7,10000,validated-selective-conflict,selective_hypergraph_pass_end,20,19,798957587124.1055,799103638220.6658,10000,14.003987789154053,1096,664,45,1096,52,0.04744525547445255,19,1,18,0.05263157894736842,0.0019,0,ok
S4,8,10000,validated-selective-conflict,selective_hypergraph_pass_end,20,19,638385330716.9194,638385330716.9194,10000,14.002355337142944,1063,707,35,1063,130,0.12229539040451552,19,3,16,0.15789473684210525,0.0019,0,ok
S4,9,10000,validated-selective-conflict,selective_hypergraph_pass_end,20,19,1114286301584.6199,1116873880360.674,10000,14.239567279815674,1040,720,45,1040,69,0.06634615384615385,19,2,17,0.10526315789473684,0.0019,0,ok
S4,10,10000,validated-selective-conflict,selective_hypergraph_pass_end,20,19,1615499732618.322,1617213528932.9155,10000,14.166558980941772,1032,728,45,1032,124,0.12015503875968993,19,3,16,0.15789473684210525,0.0019,0,ok
S6,1,10000,validated-selective-conflict,selective_hypergraph_pass_end,20,17,476550164663.6471,476550164663.6471,10000,15.675872802734375,2014,1216,0,2014,113,0.05610724925521351,17,1,16,0.058823529411764705,0.0017,0,ok
S6,2,10000,validated-selective-conflict,selective_hypergraph_pass_end,20,17,429085182883.8222,429085182883.8222,10000,15.65136432647705,2035,1195,0,2035,360,0.1769041769041769,17,3,14,0.17647058823529413,0.0017,0,ok
S6,3,10000,validated-selective-conflict,selective_hypergraph_pass_end,20,17,177012984844.72797,177012984844.72797,10000,15.597917318344116,2046,1184,0,2046,125,0.06109481915933529,17,1,16,0.058823529411764705,0.0017,0,ok
S6,4,10000,validated-selective-conflict,selective_hypergraph_pass_end,20,17,186298117857.86163,186383648423.32336,10000,15.632371187210083,2055,1175,0,2055,129,0.06277372262773723,17,1,16,0.058823529411764705,0.0017,0,ok
S6,5,10000,validated-selective-conflict,selective_hypergraph_pass_end,20,17,374407111101.6844,374456201315.5371,10000,15.14872431755066,2007,1223,0,2007,0,0.0,17,0,17,0.0,0.0017,0,ok
S6,6,10000,validated-selective-conflict,selective_hypergraph_pass_end,20,17,272524162599.2294,272524162599.2294,10000,15.218182802200317,2081,1149,0,2081,123,0.059106198942815956,17,1,16,0.058823529411764705,0.0017,0,ok
S6,7,10000,validated-selective-conflict,selective_hypergraph_pass_end,20,17,226052528006.9533,226052528006.9533,10000,15.135620594024658,2037,1193,0,2037,0,0.0,17,0,17,0.0,0.0017,0,ok
S6,8,10000,validated-selective-conflict,selective_hypergraph_pass_end,20,17,286599139797.26056,286599139797.26056,10000,15.109899520874023,2029,1171,30,2029,192,0.09462789551503203,17,2,15,0.11764705882352941,0.0017,0,ok
S6,9,10000,validated-selective-conflict,selective_hypergraph_pass_end,20,17,203298977614.95724,203298977614.95724,10000,15.066728830337524,2020,1200,10,2020,358,0.17722772277227722,17,3,14,0.17647058823529413,0.0017,0,ok
S6,10,10000,validated-selective-conflict,selective_hypergraph_pass_end,20,17,169631539416.97165,169631539416.97165,10000,14.777569770812988,2088,1122,20,2088,379,0.18151340996168583,17,3,14,0.17647058823529413,0.0017,0,ok
A6,1,10000,validated-selective-conflict,selective_hypergraph_pass_end,20,23,81734.1002801257,82819.5326655848,10000,18.77202844619751,1157,2503,710,1157,340,0.2938634399308557,23,7,16,0.30434782608695654,0.0023,0,ok
A6,2,10000,validated-selective-conflict,selective_hypergraph_pass_end,20,20,80860.45471673546,82726.07591867287,10000,17.831284046173096,1122,2158,520,1122,178,0.1586452762923351,20,3,17,0.15,0.002,0,ok
